time,elevation,lat,lon
2012-09-03T09:29:32Z,27.9,42.9394490,-73.6515770
2012-09-03T09:29:58Z,27.8,42.9393520,-73.6515330
2012-09-03T09:30:02Z,27.7,42.9392980,-73.6513890
2012-09-03T09:30:08Z,27.6,42.9392080,-73.6513420
2012-09-03T09:30:12Z,27.6,42.9391470,-73.6514330
2012-09-03T09:30:15Z,27.6,42.9390650,-73.6515690
2012-09-03T09:30:17Z,27.6,42.9389910,-73.6516690
2012-09-03T09:30:19Z,27.5,42.9388990,-73.6517350
2012-09-03T09:30:21Z,27.5,42.9387960,-73.6517160
2012-09-03T09:30:23Z,26.3,42.9387100,-73.6516320
2012-09-03T09:30:25Z,24.8,42.9386300,-73.6515410
2012-09-03T09:30:27Z,24.8,42.9385550,-73.6514660
2012-09-03T09:30:29Z,24.8,42.9384870,-73.6513800
2012-09-03T09:30:32Z,24.8,42.9383970,-73.6512580
2012-09-03T09:30:35Z,24.8,42.9383000,-73.6511350
2012-09-03T09:30:37Z,24.8,42.9382320,-73.6510430
2012-09-03T09:30:39Z,24.8,42.9381630,-73.6509580
2012-09-03T09:30:41Z,24.8,42.9381000,-73.6508610
2012-09-03T09:30:43Z,24.8,42.9380390,-73.6507670
2012-09-03T09:30:46Z,24.8,42.9379590,-73.6506520
2012-09-03T09:30:49Z,24.8,42.9378660,-73.6505220
2012-09-03T09:30:51Z,24.8,42.9378010,-73.6504320
2012-09-03T09:30:53Z,24.8,42.9377380,-73.6503350
2012-09-03T09:30:56Z,24.8,42.9376420,-73.6502100
2012-09-03T09:30:58Z,24.8,42.9375640,-73.6501320
2012-09-03T09:31:00Z,24.8,42.9374850,-73.6500440
2012-09-03T09:31:02Z,25.2,42.9374080,-73.6499490
2012-09-03T09:31:04Z,26.4,42.9373180,-73.6498640
2012-09-03T09:31:06Z,27.4,42.9372300,-73.6497770
2012-09-03T09:31:08Z,27.4,42.9371570,-73.6496910
2012-09-03T09:31:11Z,25.8,42.9370720,-73.6495670
2012-09-03T09:31:14Z,24.8,42.9369920,-73.6494320
2012-09-03T09:31:16Z,24.8,42.9369250,-73.6493330
2012-09-03T09:31:18Z,25.1,42.9368480,-73.6492220
2012-09-03T09:31:20Z,26.9,42.9367600,-73.6491110
2012-09-03T09:31:22Z,27.7,42.9366720,-73.6489910
2012-09-03T09:31:24Z,27.7,42.9365820,-73.6488860
2012-09-03T09:31:26Z,27.6,42.9364900,-73.6487750
2012-09-03T09:31:28Z,27.4,42.9364070,-73.6486550
2012-09-03T09:31:30Z,27.3,42.9363130,-73.6485510
2012-09-03T09:31:32Z,27.2,42.9362240,-73.6484310
2012-09-03T09:31:34Z,27.2,42.9361250,-73.6483070
2012-09-03T09:31:36Z,27.2,42.9360210,-73.6481720
2012-09-03T09:31:38Z,27.2,42.9359510,-73.6480250
2012-09-03T09:31:40Z,27.2,42.9359690,-73.6478890
2012-09-03T09:31:42Z,27.2,42.9360180,-73.6477290
2012-09-03T09:31:44Z,27.2,42.9360860,-73.6475770
2012-09-03T09:31:46Z,27.2,42.9361660,-73.6474230
2012-09-03T09:31:48Z,27.2,42.9362470,-73.6472670
2012-09-03T09:31:50Z,27.2,42.9363290,-73.6471170
2012-09-03T09:31:52Z,27.3,42.9363990,-73.6469870
2012-09-03T09:31:54Z,27.4,42.9364630,-73.6468660
2012-09-03T09:31:56Z,27.5,42.9365250,-73.6467400
2012-09-03T09:31:58Z,27.6,42.9365820,-73.6466110
2012-09-03T09:32:00Z,27.6,42.9366360,-73.6464940
2012-09-03T09:32:02Z,27.6,42.9366960,-73.6463800
2012-09-03T09:32:04Z,27.6,42.9367550,-73.6462660
2012-09-03T09:32:06Z,27.5,42.9368120,-73.6461430
2012-09-03T09:32:08Z,27.4,42.9368690,-73.6460200
2012-09-03T09:32:10Z,27.3,42.9369270,-73.6458910
2012-09-03T09:32:13Z,27.3,42.9369960,-73.6457570
2012-09-03T09:32:14Z,27.3,42.9370590,-73.6456290
2012-09-03T09:32:16Z,27.3,42.9371200,-73.6454950
2012-09-03T09:32:18Z,27.3,42.9371800,-73.6453570
2012-09-03T09:32:20Z,27.3,42.9372430,-73.6452240
2012-09-03T09:32:22Z,27.3,42.9373070,-73.6450840
2012-09-03T09:32:24Z,27.3,42.9373670,-73.6449530
2012-09-03T09:32:26Z,27.3,42.9374190,-73.6448260
2012-09-03T09:32:28Z,27.3,42.9374650,-73.6446930
2012-09-03T09:32:30Z,27.1,42.9375120,-73.6445490
2012-09-03T09:32:32Z,26.5,42.9375530,-73.6444000
2012-09-03T09:32:34Z,25.7,42.9375900,-73.6442390
2012-09-03T09:32:36Z,25.3,42.9376230,-73.6440710
2012-09-03T09:32:38Z,25.2,42.9376590,-73.6439090
2012-09-03T09:32:40Z,25.2,42.9376830,-73.6437460
2012-09-03T09:32:42Z,25.2,42.9376960,-73.6435850
2012-09-03T09:32:44Z,25.2,42.9377090,-73.6434160
2012-09-03T09:32:46Z,25.1,42.9377240,-73.6432480
2012-09-03T09:32:48Z,25.1,42.9377390,-73.6430960
2012-09-03T09:32:50Z,25.1,42.9377510,-73.6429350
2012-09-03T09:32:52Z,25.1,42.9377620,-73.6427760
2012-09-03T09:32:54Z,24.9,42.9377710,-73.6426060
2012-09-03T09:32:56Z,24.8,42.9377840,-73.6424460
2012-09-03T09:32:58Z,24.8,42.9377950,-73.6422800
2012-09-03T09:33:00Z,24.9,42.9378100,-73.6421060
2012-09-03T09:33:02Z,25.1,42.9378340,-73.6419330
2012-09-03T09:33:04Z,25.1,42.9378640,-73.6417770
2012-09-03T09:33:06Z,25.1,42.9379000,-73.6416080
2012-09-03T09:33:08Z,25.1,42.9379390,-73.6414490
2012-09-03T09:33:10Z,25.1,42.9379800,-73.6412860
2012-09-03T09:33:12Z,25.1,42.9380150,-73.6411240
2012-09-03T09:33:14Z,25.1,42.9380480,-73.6409600
2012-09-03T09:33:16Z,25.1,42.9380850,-73.6407980
2012-09-03T09:33:18Z,25.1,42.9381250,-73.6406300
2012-09-03T09:33:20Z,25.1,42.9381620,-73.6404650
2012-09-03T09:33:22Z,25.1,42.9381970,-73.6402970
2012-09-03T09:33:24Z,25.1,42.9382320,-73.6401360
2012-09-03T09:33:26Z,25.1,42.9382700,-73.6399710
2012-09-03T09:33:28Z,25.1,42.9383050,-73.6398220
2012-09-03T09:33:30Z,25.1,42.9383380,-73.6396710
2012-09-03T09:33:32Z,25.1,42.9383680,-73.6395070
2012-09-03T09:33:34Z,25.1,42.9384000,-73.6393360
2012-09-03T09:33:36Z,25.2,42.9384320,-73.6391610
2012-09-03T09:33:38Z,25.2,42.9384640,-73.6389900
2012-09-03T09:33:40Z,25.2,42.9384930,-73.6388200
2012-09-03T09:33:42Z,25.2,42.9385230,-73.6386460
2012-09-03T09:33:44Z,25.3,42.9385510,-73.6384740
2012-09-03T09:33:46Z,25.2,42.9385800,-73.6383010
2012-09-03T09:33:48Z,25.2,42.9386090,-73.6381280
2012-09-03T09:33:50Z,25.3,42.9386360,-73.6379560
2012-09-03T09:33:52Z,25.3,42.9386630,-73.6377850
2012-09-03T09:33:54Z,25.3,42.9386920,-73.6376130
2012-09-03T09:33:56Z,25.3,42.9387210,-73.6374470
2012-09-03T09:33:58Z,25.3,42.9387500,-73.6372730
2012-09-03T09:34:00Z,25.3,42.9387850,-73.6371080
2012-09-03T09:34:02Z,25.4,42.9388230,-73.6369340
2012-09-03T09:34:04Z,26.2,42.9388650,-73.6367640
2012-09-03T09:34:06Z,27.1,42.9389050,-73.6366050
2012-09-03T09:34:08Z,27.2,42.9389490,-73.6364470
2012-09-03T09:34:10Z,27.3,42.9390020,-73.6362850
2012-09-03T09:34:12Z,27.2,42.9390480,-73.6361260
2012-09-03T09:34:14Z,27.2,42.9391020,-73.6359660
2012-09-03T09:34:16Z,27.3,42.9391620,-73.6357910
2012-09-03T09:34:18Z,27.3,42.9392320,-73.6356310
2012-09-03T09:34:20Z,27.3,42.9392890,-73.6354900
2012-09-03T09:34:22Z,27.3,42.9393380,-73.6353380
2012-09-03T09:34:24Z,27.3,42.9393960,-73.6351860
2012-09-03T09:34:26Z,27.3,42.9394620,-73.6350390
2012-09-03T09:34:28Z,27.2,42.9395270,-73.6348970
2012-09-03T09:34:30Z,26.2,42.9395980,-73.6347520
2012-09-03T09:34:32Z,25.3,42.9396650,-73.6346070
2012-09-03T09:34:34Z,25.4,42.9397360,-73.6344550
2012-09-03T09:34:36Z,26.3,42.9398090,-73.6343020
2012-09-03T09:34:38Z,25.5,42.9398850,-73.6341520
2012-09-03T09:34:40Z,25.1,42.9399630,-73.6340080
2012-09-03T09:34:42Z,25.1,42.9400410,-73.6338680
2012-09-03T09:34:44Z,25.1,42.9401200,-73.6337280
2012-09-03T09:34:46Z,25.1,42.9402000,-73.6335970
2012-09-03T09:34:48Z,25.1,42.9402890,-73.6334630
2012-09-03T09:34:50Z,25.1,42.9403790,-73.6333260
2012-09-03T09:34:52Z,25.2,42.9404680,-73.6331940
2012-09-03T09:34:54Z,25.2,42.9405620,-73.6330590
2012-09-03T09:34:56Z,25.2,42.9406510,-73.6329210
2012-09-03T09:34:58Z,25.4,42.9407400,-73.6327790
2012-09-03T09:35:00Z,25.9,42.9408270,-73.6326370
2012-09-03T09:35:02Z,27.0,42.9409110,-73.6325010
2012-09-03T09:35:04Z,27.5,42.9409960,-73.6323680
2012-09-03T09:35:06Z,27.9,42.9410830,-73.6322390
2012-09-03T09:35:08Z,28.1,42.9411670,-73.6321080
2012-09-03T09:35:10Z,28.1,42.9412470,-73.6319770
2012-09-03T09:35:12Z,27.6,42.9413230,-73.6318450
2012-09-03T09:35:14Z,26.1,42.9414020,-73.6317070
2012-09-03T09:35:16Z,26.0,42.9414790,-73.6315770
2012-09-03T09:35:19Z,26.9,42.9415540,-73.6314530
2012-09-03T09:35:20Z,27.3,42.9416270,-73.6313240
2012-09-03T09:35:22Z,27.5,42.9416950,-73.6312020
2012-09-03T09:35:24Z,28.8,42.9417650,-73.6310890
2012-09-03T09:35:26Z,30.2,42.9418360,-73.6309710
2012-09-03T09:35:28Z,31.0,42.9419070,-73.6308500
2012-09-03T09:35:30Z,31.6,42.9419770,-73.6307340
2012-09-03T09:35:32Z,32.1,42.9420460,-73.6306230
2012-09-03T09:35:34Z,32.7,42.9421140,-73.6305150
2012-09-03T09:35:36Z,33.3,42.9421810,-73.6304090
2012-09-03T09:35:38Z,33.7,42.9422480,-73.6303020
2012-09-03T09:35:40Z,34.0,42.9423120,-73.6301920
2012-09-03T09:35:42Z,34.2,42.9423760,-73.6300810
2012-09-03T09:35:44Z,34.3,42.9424380,-73.6299660
2012-09-03T09:35:46Z,34.5,42.9425030,-73.6298490
2012-09-03T09:35:48Z,34.6,42.9425750,-73.6297280
2012-09-03T09:35:50Z,34.9,42.9426510,-73.6296010
2012-09-03T09:35:52Z,35.2,42.9427260,-73.6294730
2012-09-03T09:35:54Z,35.4,42.9428030,-73.6293490
2012-09-03T09:35:56Z,35.5,42.9428810,-73.6292240
2012-09-03T09:35:58Z,35.6,42.9429590,-73.6291020
2012-09-03T09:36:00Z,35.5,42.9430390,-73.6289870
2012-09-03T09:36:02Z,35.4,42.9431220,-73.6288740
2012-09-03T09:36:04Z,35.2,42.9432040,-73.6287640
2012-09-03T09:36:06Z,35.1,42.9432890,-73.6286480
2012-09-03T09:36:08Z,35.1,42.9433760,-73.6285310
2012-09-03T09:36:10Z,35.2,42.9434660,-73.6284170
2012-09-03T09:36:12Z,35.3,42.9435570,-73.6283050
2012-09-03T09:36:14Z,35.3,42.9436500,-73.6281950
2012-09-03T09:36:16Z,35.1,42.9437470,-73.6280900
2012-09-03T09:36:18Z,34.6,42.9438460,-73.6279930
2012-09-03T09:36:20Z,34.0,42.9439450,-73.6278990
2012-09-03T09:36:22Z,33.9,42.9440460,-73.6278000
2012-09-03T09:36:24Z,34.0,42.9441460,-73.6277020
2012-09-03T09:36:26Z,34.5,42.9442450,-73.6276030
2012-09-03T09:36:28Z,34.9,42.9443420,-73.6275060
2012-09-03T09:36:30Z,35.4,42.9444390,-73.6274070
2012-09-03T09:36:32Z,35.7,42.9445360,-73.6273130
2012-09-03T09:36:34Z,36.5,42.9446300,-73.6272180
2012-09-03T09:36:36Z,37.7,42.9447200,-73.6271230
2012-09-03T09:36:38Z,38.3,42.9448080,-73.6270260
2012-09-03T09:36:40Z,38.4,42.9449000,-73.6269350
2012-09-03T09:36:42Z,38.6,42.9449950,-73.6268500
2012-09-03T09:36:44Z,38.8,42.9450920,-73.6267680
2012-09-03T09:36:46Z,38.8,42.9451940,-73.6266910
2012-09-03T09:36:48Z,38.6,42.9453040,-73.6266160
2012-09-03T09:36:50Z,38.3,42.9454230,-73.6265450
2012-09-03T09:36:52Z,37.9,42.9455480,-73.6264800
2012-09-03T09:36:54Z,37.2,42.9456750,-73.6264230
2012-09-03T09:36:56Z,36.1,42.9458060,-73.6263670
2012-09-03T09:36:58Z,35.8,42.9459320,-73.6263050
2012-09-03T09:37:00Z,35.7,42.9460560,-73.6262470
2012-09-03T09:37:02Z,35.6,42.9461920,-73.6261870
2012-09-03T09:37:04Z,35.7,42.9463280,-73.6261370
2012-09-03T09:37:06Z,35.5,42.9464500,-73.6260960
2012-09-03T09:37:08Z,35.5,42.9465820,-73.6260520
2012-09-03T09:37:10Z,35.3,42.9467230,-73.6259940
2012-09-03T09:37:12Z,34.7,42.9468700,-73.6259310
2012-09-03T09:37:14Z,34.2,42.9470100,-73.6258670
2012-09-03T09:37:16Z,33.7,42.9471440,-73.6257950
2012-09-03T09:37:18Z,34.0,42.9472990,-73.6257240
2012-09-03T09:37:20Z,34.6,42.9474290,-73.6256570
2012-09-03T09:37:22Z,35.3,42.9475460,-73.6255950
2012-09-03T09:37:24Z,35.8,42.9476550,-73.6255300
2012-09-03T09:37:26Z,36.2,42.9477720,-73.6254610
2012-09-03T09:37:28Z,36.5,42.9478850,-73.6254180
2012-09-03T09:37:31Z,37.5,42.9480160,-73.6253700
2012-09-03T09:37:32Z,38.8,42.9481440,-73.6253280
2012-09-03T09:37:34Z,39.8,42.9482590,-73.6252830
2012-09-03T09:37:36Z,41.3,42.9483880,-73.6252380
2012-09-03T09:37:38Z,42.2,42.9484980,-73.6251920
2012-09-03T09:37:40Z,42.5,42.9485990,-73.6251550
2012-09-03T09:37:42Z,42.5,42.9487070,-73.6251190
2012-09-03T09:37:44Z,42.5,42.9488260,-73.6250690
2012-09-03T09:37:46Z,42.8,42.9489430,-73.6250110
2012-09-03T09:37:48Z,42.5,42.9490640,-73.6249620
2012-09-03T09:37:50Z,42.0,42.9491850,-73.6249200
2012-09-03T09:37:52Z,42.3,42.9493040,-73.6248780
2012-09-03T09:37:54Z,41.9,42.9494240,-73.6248330
2012-09-03T09:37:56Z,41.9,42.9495470,-73.6247830
2012-09-03T09:37:58Z,40.5,42.9496690,-73.6247310
2012-09-03T09:38:00Z,39.8,42.9497890,-73.6246790
2012-09-03T09:38:02Z,38.2,42.9498990,-73.6246380
2012-09-03T09:38:04Z,36.7,42.9500270,-73.6246040
2012-09-03T09:38:06Z,36.7,42.9501620,-73.6245670
2012-09-03T09:38:08Z,37.1,42.9502790,-73.6245310
2012-09-03T09:38:10Z,37.4,42.9503980,-73.6244760
2012-09-03T09:38:12Z,38.3,42.9505200,-73.6244190
2012-09-03T09:38:16Z,38.9,42.9506490,-73.6243720
2012-09-03T09:38:17Z,38.8,42.9507530,-73.6243340
2012-09-03T09:38:19Z,38.7,42.9509660,-73.6242570
2012-09-03T09:38:21Z,38.7,42.9510940,-73.6242120
2012-09-03T09:38:23Z,38.4,42.9512200,-73.6241660
2012-09-03T09:38:25Z,38.7,42.9513620,-73.6241110
2012-09-03T09:38:27Z,38.9,42.9514970,-73.6240640
2012-09-03T09:38:29Z,38.5,42.9516090,-73.6240290
2012-09-03T09:38:31Z,38.5,42.9517260,-73.6240020
2012-09-03T09:38:33Z,38.7,42.9518670,-73.6239620
2012-09-03T09:38:35Z,38.6,42.9519860,-73.6239170
2012-09-03T09:38:37Z,38.3,42.9521100,-73.6238800
2012-09-03T09:38:39Z,38.6,42.9522410,-73.6238350
2012-09-03T09:38:41Z,38.5,42.9523740,-73.6237780
2012-09-03T09:38:43Z,38.3,42.9524770,-73.6237300
2012-09-03T09:38:45Z,38.2,42.9525980,-73.6236780
2012-09-03T09:38:47Z,38.3,42.9527180,-73.6236230
2012-09-03T09:38:49Z,38.6,42.9528380,-73.6235710
2012-09-03T09:38:51Z,38.6,42.9529580,-73.6235260
2012-09-03T09:38:53Z,38.6,42.9530740,-73.6234850
2012-09-03T09:38:55Z,38.8,42.9531880,-73.6234410
2012-09-03T09:38:57Z,39.0,42.9533070,-73.6233970
2012-09-03T09:38:59Z,38.9,42.9534350,-73.6233510
2012-09-03T09:39:01Z,38.8,42.9535620,-73.6233120
2012-09-03T09:39:04Z,38.8,42.9536980,-73.6232810
2012-09-03T09:39:05Z,39.0,42.9538230,-73.6232590
2012-09-03T09:39:07Z,39.0,42.9539500,-73.6232430
2012-09-03T09:39:09Z,39.0,42.9540840,-73.6232310
2012-09-03T09:39:11Z,38.8,42.9542210,-73.6232230
2012-09-03T09:39:13Z,38.7,42.9543610,-73.6232190
2012-09-03T09:39:15Z,38.5,42.9545020,-73.6232170
2012-09-03T09:39:17Z,38.3,42.9546460,-73.6232140
2012-09-03T09:39:19Z,38.1,42.9547940,-73.6232110
2012-09-03T09:39:21Z,37.8,42.9549410,-73.6232120
2012-09-03T09:39:23Z,36.7,42.9550790,-73.6232050
2012-09-03T09:39:25Z,35.9,42.9552080,-73.6231950
2012-09-03T09:39:27Z,35.6,42.9553420,-73.6231980
2012-09-03T09:39:29Z,35.6,42.9554850,-73.6231880
2012-09-03T09:39:31Z,35.5,42.9556300,-73.6231830
2012-09-03T09:39:33Z,35.4,42.9557700,-73.6231780
2012-09-03T09:39:35Z,35.4,42.9559160,-73.6231730
2012-09-03T09:39:37Z,35.1,42.9560700,-73.6231840
2012-09-03T09:39:39Z,34.8,42.9562180,-73.6231930
2012-09-03T09:39:41Z,34.4,42.9563590,-73.6232110
2012-09-03T09:39:43Z,33.6,42.9565020,-73.6232220
2012-09-03T09:39:45Z,32.8,42.9566570,-73.6232310
2012-09-03T09:39:47Z,32.6,42.9568100,-73.6232390
2012-09-03T09:39:49Z,32.0,42.9569780,-73.6232360
2012-09-03T09:39:51Z,30.9,42.9571400,-73.6232290
2012-09-03T09:39:53Z,30.2,42.9573130,-73.6232210
2012-09-03T09:39:56Z,30.2,42.9574500,-73.6232090
2012-09-03T09:39:57Z,30.3,42.9575840,-73.6231910
2012-09-03T09:39:59Z,30.8,42.9577140,-73.6231850
2012-09-03T09:40:01Z,31.2,42.9578430,-73.6231760
2012-09-03T09:40:03Z,31.6,42.9579750,-73.6231590
2012-09-03T09:40:05Z,31.9,42.9581320,-73.6231430
2012-09-03T09:40:07Z,32.0,42.9582650,-73.6231370
2012-09-03T09:40:09Z,32.3,42.9583930,-73.6231210
2012-09-03T09:40:11Z,32.6,42.9585330,-73.6231040
2012-09-03T09:40:13Z,33.0,42.9586700,-73.6230910
2012-09-03T09:40:15Z,33.9,42.9588040,-73.6230740
2012-09-03T09:40:17Z,34.2,42.9589170,-73.6230640
2012-09-03T09:40:19Z,34.3,42.9590520,-73.6230580
2012-09-03T09:40:21Z,34.3,42.9591820,-73.6230450
2012-09-03T09:40:23Z,34.4,42.9593100,-73.6230300
2012-09-03T09:40:25Z,34.4,42.9594380,-73.6230150
2012-09-03T09:40:27Z,34.2,42.9595890,-73.6230120
2012-09-03T09:40:29Z,34.1,42.9597160,-73.6230120
2012-09-03T09:40:31Z,34.0,42.9598390,-73.6230050
2012-09-03T09:40:33Z,33.9,42.9599740,-73.6229940
2012-09-03T09:40:35Z,33.8,42.9601020,-73.6229840
2012-09-03T09:40:37Z,33.8,42.9602350,-73.6229780
2012-09-03T09:40:39Z,33.8,42.9603790,-73.6229660
2012-09-03T09:40:41Z,33.9,42.9605190,-73.6229550
2012-09-03T09:40:43Z,34.0,42.9606450,-73.6229450
2012-09-03T09:40:45Z,34.1,42.9607790,-73.6229330
2012-09-03T09:40:47Z,34.2,42.9609250,-73.6229230
2012-09-03T09:40:49Z,34.2,42.9610570,-73.6229140
2012-09-03T09:40:51Z,34.3,42.9611810,-73.6229030
2012-09-03T09:40:53Z,34.3,42.9613210,-73.6228910
2012-09-03T09:40:55Z,34.3,42.9614540,-73.6228830
2012-09-03T09:40:57Z,34.3,42.9615710,-73.6228800
2012-09-03T09:40:59Z,34.4,42.9616930,-73.6228750
2012-09-03T09:41:01Z,34.5,42.9618230,-73.6228690
2012-09-03T09:41:03Z,34.6,42.9619420,-73.6228670
2012-09-03T09:41:05Z,34.6,42.9620580,-73.6228530
2012-09-03T09:41:07Z,34.6,42.9621920,-73.6228440
2012-09-03T09:41:09Z,34.4,42.9623410,-73.6228370
2012-09-03T09:41:11Z,34.5,42.9624860,-73.6228230
2012-09-03T09:41:13Z,34.2,42.9626190,-73.6228130
2012-09-03T09:41:15Z,34.0,42.9627470,-73.6227990
2012-09-03T09:41:17Z,33.8,42.9628850,-73.6227850
2012-09-03T09:41:19Z,33.6,42.9630120,-73.6227560
2012-09-03T09:41:21Z,33.4,42.9631420,-73.6227260
2012-09-03T09:41:23Z,32.3,42.9632790,-73.6226830
2012-09-03T09:41:25Z,30.7,42.9634300,-73.6226280
2012-09-03T09:41:27Z,30.4,42.9635580,-73.6225590
2012-09-03T09:41:29Z,29.8,42.9636990,-73.6224670
2012-09-03T09:41:31Z,29.4,42.9638340,-73.6223620
2012-09-03T09:41:33Z,29.7,42.9639810,-73.6222390
2012-09-03T09:41:35Z,30.3,42.9641120,-73.6221190
2012-09-03T09:41:37Z,30.4,42.9642340,-73.6220080
2012-09-03T09:41:39Z,30.4,42.9643520,-73.6219030
2012-09-03T09:41:41Z,30.4,42.9644590,-73.6218030
2012-09-03T09:41:43Z,30.4,42.9645610,-73.6217070
2012-09-03T09:41:45Z,30.6,42.9646640,-73.6216110
2012-09-03T09:41:47Z,30.7,42.9647700,-73.6215180
2012-09-03T09:41:49Z,30.9,42.9648760,-73.6214270
2012-09-03T09:41:51Z,31.2,42.9649790,-73.6213380
2012-09-03T09:41:53Z,31.4,42.9650790,-73.6212460
2012-09-03T09:41:55Z,31.7,42.9651810,-73.6211520
2012-09-03T09:41:57Z,32.0,42.9652870,-73.6210630
2012-09-03T09:41:59Z,32.3,42.9653930,-73.6209770
2012-09-03T09:42:01Z,32.6,42.9654980,-73.6208920
2012-09-03T09:42:03Z,32.7,42.9656010,-73.6208080
2012-09-03T09:42:05Z,32.9,42.9657030,-73.6207210
2012-09-03T09:42:07Z,33.2,42.9658040,-73.6206330
2012-09-03T09:42:09Z,33.8,42.9659100,-73.6205450
2012-09-03T09:42:12Z,34.1,42.9660090,-73.6204550
2012-09-03T09:42:14Z,34.3,42.9661580,-73.6203320
2012-09-03T09:42:16Z,34.4,42.9662680,-73.6202450
2012-09-03T09:42:18Z,34.5,42.9663860,-73.6201490
2012-09-03T09:42:20Z,34.5,42.9664930,-73.6200680
2012-09-03T09:42:22Z,34.4,42.9665970,-73.6199880
2012-09-03T09:42:24Z,34.4,42.9667040,-73.6199080
2012-09-03T09:42:26Z,34.5,42.9668060,-73.6198330
2012-09-03T09:42:28Z,34.4,42.9669130,-73.6197570
2012-09-03T09:42:30Z,34.4,42.9670280,-73.6196830
2012-09-03T09:42:32Z,34.4,42.9671480,-73.6196090
2012-09-03T09:42:34Z,34.4,42.9672680,-73.6195310
2012-09-03T09:42:36Z,34.5,42.9673910,-73.6194530
2012-09-03T09:42:38Z,34.2,42.9675180,-73.6193760
2012-09-03T09:42:40Z,33.2,42.9676490,-73.6192960
2012-09-03T09:42:42Z,33.0,42.9677710,-73.6192270
2012-09-03T09:42:44Z,32.9,42.9678880,-73.6191680
2012-09-03T09:42:46Z,32.9,42.9680020,-73.6191080
2012-09-03T09:42:48Z,32.8,42.9681210,-73.6190390
2012-09-03T09:42:50Z,32.8,42.9682620,-73.6189630
2012-09-03T09:42:52Z,32.8,42.9684000,-73.6188930
2012-09-03T09:42:54Z,32.8,42.9685180,-73.6188370
2012-09-03T09:42:56Z,32.7,42.9686420,-73.6187670
2012-09-03T09:42:58Z,32.7,42.9687740,-73.6186990
2012-09-03T09:43:00Z,32.7,42.9688990,-73.6186310
2012-09-03T09:43:02Z,32.7,42.9690250,-73.6185670
2012-09-03T09:43:04Z,32.7,42.9691500,-73.6185070
2012-09-03T09:43:06Z,32.7,42.9692700,-73.6184380
2012-09-03T09:43:08Z,32.6,42.9694030,-73.6183620
2012-09-03T09:43:10Z,32.7,42.9695070,-73.6182950
2012-09-03T09:43:12Z,32.7,42.9696250,-73.6182200
2012-09-03T09:43:14Z,32.6,42.9697620,-73.6181370
2012-09-03T09:43:16Z,32.5,42.9699010,-73.6180640
2012-09-03T09:43:18Z,32.3,42.9700140,-73.6179940
2012-09-03T09:43:20Z,32.2,42.9701220,-73.6179320
2012-09-03T09:43:22Z,32.2,42.9702460,-73.6178630
2012-09-03T09:43:24Z,32.1,42.9703820,-73.6177910
2012-09-03T09:43:26Z,32.1,42.9704970,-73.6177310
2012-09-03T09:43:28Z,32.1,42.9706200,-73.6176610
2012-09-03T09:43:30Z,32.0,42.9707490,-73.6175850
2012-09-03T09:43:32Z,32.0,42.9708730,-73.6175210
2012-09-03T09:43:34Z,31.9,42.9709980,-73.6174510
2012-09-03T09:43:36Z,31.9,42.9711230,-73.6173740
2012-09-03T09:43:38Z,31.9,42.9712500,-73.6172990
2012-09-03T09:43:40Z,31.9,42.9713820,-73.6172170
2012-09-03T09:43:42Z,31.9,42.9715020,-73.6171380
2012-09-03T09:43:44Z,31.9,42.9716320,-73.6170640
2012-09-03T09:43:46Z,31.9,42.9717600,-73.6169920
2012-09-03T09:43:48Z,31.9,42.9718820,-73.6169260
2012-09-03T09:43:50Z,32.0,42.9720090,-73.6168470
2012-09-03T09:43:52Z,32.2,42.9721420,-73.6167680
2012-09-03T09:43:54Z,33.0,42.9722720,-73.6166890
2012-09-03T09:43:56Z,34.0,42.9724060,-73.6166190
2012-09-03T09:43:58Z,34.5,42.9725140,-73.6165640
2012-09-03T09:44:00Z,34.7,42.9726450,-73.6164900
2012-09-03T09:44:02Z,34.8,42.9727800,-73.6164170
2012-09-03T09:44:04Z,34.9,42.9728970,-73.6163450
2012-09-03T09:44:06Z,35.1,42.9730160,-73.6162760
2012-09-03T09:44:08Z,35.1,42.9731340,-73.6162000
2012-09-03T09:44:10Z,35.2,42.9732430,-73.6161270
2012-09-03T09:44:12Z,35.3,42.9733550,-73.6160510
2012-09-03T09:44:14Z,35.3,42.9734590,-73.6159700
2012-09-03T09:44:16Z,35.3,42.9735730,-73.6158830
2012-09-03T09:44:18Z,35.3,42.9736630,-73.6158050
2012-09-03T09:44:20Z,35.2,42.9737650,-73.6157280
2012-09-03T09:44:22Z,35.0,42.9738760,-73.6156420
2012-09-03T09:44:24Z,35.0,42.9739820,-73.6155490
2012-09-03T09:44:26Z,35.1,42.9740870,-73.6154520
2012-09-03T09:44:28Z,35.3,42.9741930,-73.6153530
2012-09-03T09:44:30Z,35.4,42.9743000,-73.6152520
2012-09-03T09:44:32Z,35.5,42.9744050,-73.6151540
2012-09-03T09:44:34Z,35.4,42.9745040,-73.6150530
2012-09-03T09:44:36Z,35.5,42.9746110,-73.6149490
2012-09-03T09:44:38Z,35.7,42.9747230,-73.6148460
2012-09-03T09:44:40Z,35.8,42.9748340,-73.6147410
2012-09-03T09:44:42Z,35.6,42.9749520,-73.6146340
2012-09-03T09:44:44Z,35.5,42.9750710,-73.6145350
2012-09-03T09:44:46Z,35.7,42.9751860,-73.6144250
